ID,tariff,stimulus,kwh_2009_08,kwh_2009_09,kwh_2009_10,kwh_2009_11,kwh_2009_12,kwh_2010_01,kwh_2010_02,kwh_2010_03,kwh_2010_04,kwh_2010_05,kwh_2010_06,kwh_2010_07,kwh_2010_08,kwh_2010_09,D_410_2,D_410_3,D_420_2.0,D_420_3.0,D_420_4.0,D_420_5.0,D_420_6.0,D_420_7.0,D_43111_2.0,D_43111_3.0,D_43111_4.0,D_43111_5.0,D_43111_6.0,D_405_2,D_43521_2.0,D_43521_3.0,D_43521_4.0,D_43521_5.0,D_43521_6.0,D_43521_7.0,D_470.1_1,D_470.2_1,D_470.3_1,D_470.4_1,D_470.5_1,D_470.6_1,D_4701.1_1,D_4701.2_1,D_4701.3_1,D_4701.4_1,D_4701.5_1,D_4701.6_1,D_4701.7_1,D_4701.8_1,D_470.7_1,D_5414_2,D_5414_3,D_5418_2,D_5418_3,D_5418_4,D_5418_5,D_5418_6
5426,E,E,167.53000000000014,170.83149999999995,161.68000000000038,152.03050000000005,169.018,174.49550000000067,146.1819999999999,196.337,150.77100000000053,111.56799999999984,120.37400000000022,106.71400000000037,118.87100000000022,121.85900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5434,E,E,361.8739999999996,303.6225000000002,299.23250000000024,340.73800000000017,431.00949999999983,406.482499999999,344.42500000000064,362.66199999999947,340.5614999999998,318.64800000000025,347.6154999999996,325.6185000000001,342.7335,343.2720000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5441,E,E,854.2949999999995,745.2265000000003,785.5779999999994,891.1119999999993,1089.0434999999998,984.708000000002,746.9879999999993,848.5450000000017,793.3914999999997,809.5280000000006,757.1385000000009,802.4499999999994,869.7985000000003,864.1930000000007,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5443,E,E,315.43599999999986,291.3615,304.6900000000004,333.3030000000006,373.4205000000002,365.6199999999996,334.84750000000014,341.51699999999994,329.14350000000036,324.1750000000004,338.29000000000013,319.49850000000026,336.15950000000066,297.3769999999995,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5450,E,E,345.4780000000005,320.3400000000006,321.9455,397.3590000000004,483.04750000000035,459.17850000000016,424.0405000000016,459.2080000000008,323.1469999999999,389.6499999999997,312.5089999999994,329.00349999999975,304.2069999999997,313.6814999999997,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5451,E,E,168.70449999999968,175.84749999999997,229.8850000000002,249.46750000000046,264.84899999999845,289.7624999999988,196.15499999999932,209.95399999999958,205.02550000000008,236.84150000000028,193.03599999999997,209.79649999999938,207.06950000000032,221.59450000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5459,B,4,433.0430000000003,345.0175000000001,369.73150000000055,319.3085000000002,449.9564999999997,498.2909999999997,331.14350000000036,288.7249999999998,303.77249999999975,317.5089999999998,334.6500000000001,369.0595,377.98049999999984,329.702,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5460,E,E,216.53800000000007,575.0660000000005,607.6659999999999,769.5745000000003,513.07,678.4760000000006,628.0820000000014,523.0740000000002,331.78500000000014,471.4795000000002,415.39199999999914,120.45699999999991,165.3529999999999,573.5599999999988,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5470,E,E,279.327499999997,295.95599999999996,368.12849999999986,408.19949999999983,514.3714999999995,453.6819999999992,353.32599999999985,381.21549999999985,344.16900000000004,325.6625,289.0775000000005,315.6750000000002,265.55050000000006,294.65050000000014,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5474,E,E,636.4314999999992,534.2874999999998,624.7385000000007,677.2980000000002,785.9314999999988,759.7500000000005,605.1034999999995,618.6099999999997,624.0520000000008,580.0645000000004,527.1814999999998,529.7180000000004,516.0269999999998,579.304999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5481,B,4,309.13049999999987,315.5505,400.19299999999976,423.268,503.7144999999997,486.8495,340.4285000000008,490.72299999999984,484.8674999999994,375.48299999999927,205.34399999999985,358.26900000000006,315.7834999999997,333.85899999999964,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5485,E,E,323.84649999999993,333.5545000000003,366.20550000000054,364.47599999999983,450.7325000000007,383.9619999999995,318.9740000000006,318.84500000000014,309.825,309.9299999999996,311.6984999999998,220.83000000000007,352.13049999999924,323.1359999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5491,E,E,333.98399999999975,248.87549999999996,234.63849999999985,283.5264999999997,289.9505000000004,291.8904999999998,249.39349999999985,234.65600000000026,232.9340000000002,248.5435000000003,267.71800000000025,318.5169999999995,381.20149999999916,263.969,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5494,E,E,189.9265000000007,169.86450000000028,208.40049999999943,201.12049999999974,187.76950000000008,260.8534999999996,186.63699999999952,197.64499999999947,182.81650000000027,219.1639999999995,179.07450000000009,172.15349999999984,170.52249999999995,177.8049999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5496,E,E,321.3434999999996,327.9329999999999,391.48650000000015,311.4649999999995,414.16850000000017,376.9920000000006,301.499,285.48250000000036,277.9325,346.278,347.41649999999987,319.9509999999992,351.31950000000063,298.3229999999998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5497,E,E,266.2754999999995,257.9209999999997,272.56299999999993,324.6920000000012,327.15900000000113,343.539500000001,320.8269999999997,299.9120000000006,299.217500000001,281.9800000000005,266.41500000000053,325.04400000000027,328.1630000000007,280.75199999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5498,E,E,193.544,214.98850000000004,205.45599999999985,208.1425,182.46650000000014,196.5200000000004,148.78900000000016,199.62849999999975,146.66500000000022,154.1675000000002,166.29199999999986,181.83300000000014,210.25900000000004,213.1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5499,E,E,142.54899999999932,158.87649999999888,141.9969999999997,143.20549999999952,185.7074999999997,194.2834999999998,110.22149999999996,125.99750000000004,100.80799999999999,111.02600000000008,130.32199999999997,133.09249999999957,130.18600000000018,137.03949999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5502,E,E,300.4015000000005,342.9484999999998,355.4855000000003,425.1784999999993,403.6645000000004,389.9889999999997,306.0190000000004,348.1920000000003,317.2699999999995,329.2029999999994,255.62550000000027,306.5959999999996,320.86300000000017,287.28799999999933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5520,E,E,328.5554999999998,314.72799999999955,376.5459999999997,361.3324999999992,403.6424999999997,380.95649999999983,294.5050000000003,294.90600000000006,286.4395000000003,322.10149999999993,313.158,346.458,384.67100000000056,391.5294999999995,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5540,E,E,121.3635,128.8760000000002,131.2505000000001,168.2900000000001,195.65699999999973,213.15450000000007,169.99450000000041,163.21099999999976,126.59200000000013,120.45400000000014,104.35200000000002,109.55450000000006,118.7015000000001,113.5430000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5551,E,E,205.17800000000025,168.3409999999999,171.53800000000024,176.90000000000026,319.0214999999992,515.7870000000004,371.62000000000063,282.4500000000002,177.59200000000007,186.56350000000015,186.43600000000015,198.1180000000001,134.7615000000001,175.50000000000026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5554,E,E,334.58449999999993,326.1049999999998,236.5125000000008,240.6170000000002,256.35349999999994,270.38350000000014,215.50600000000009,222.93300000000028,213.42050000000043,270.3244999999997,214.40899999999974,287.778,269.8750000000004,303.3664999999998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5561,E,E,156.23100000000014,202.6195,184.35149999999993,201.2865,210.3250000000001,203.9859999999996,208.099,220.11049999999975,190.63599999999968,219.12699999999944,209.94849999999985,197.9229999999997,248.45600000000027,293.0949999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5566,E,E,161.55100000000016,191.81749999999997,221.31450000000027,252.48500000000007,399.51599999999985,342.5134999999998,249.47499999999997,186.5425000000003,222.52600000000047,143.69900000000004,126.01700000000004,159.45150000000004,160.67000000000004,175.5305000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5570,E,E,222.50900000000007,245.56549999999942,272.7245000000002,300.8300000000001,364.1229999999998,346.5220000000008,283.11900000000014,249.11499999999995,209.44450000000043,218.54350000000017,211.8660000000004,222.35999999999993,212.64900000000026,226.05000000000038,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5572,E,E,110.90099999999956,144.60199999999978,197.94150000000056,205.01949999999985,212.71850000000043,287.8815000000003,303.0214999999994,292.0714999999995,242.03949999999972,230.88000000000028,183.82499999999982,198.90650000000062,237.60649999999995,238.70050000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5573,E,E,555.3534999999998,460.5369999999997,494.7825,447.20049999999964,466.66199999999964,438.1570000000008,322.65099999999967,274.15700000000004,458.19500000000016,460.06999999999937,371.97749999999945,474.59599999999983,472.3084999999994,321.9305000000004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5597,E,E,158.29399999999995,207.22850000000042,205.4104999999993,218.61199999999897,245.54749999999905,232.65949999999856,178.91099999999938,197.88449999999986,176.3799999999998,195.66799999999958,174.99950000000004,181.75300000000004,169.6219999999999,196.92199999999963,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5631,E,E,174.39849999999996,154.34950000000003,178.79549999999983,157.99449999999936,203.72199999999972,186.44400000000027,161.01599999999982,166.77300000000014,165.60400000000016,154.20500000000004,141.81199999999995,133.94949999999986,116.63649999999996,117.04950000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5635,E,E,351.45350000000013,312.884,376.60449999999975,426.25550000000015,474.11350000000033,446.28000000000117,351.6680000000003,451.3979999999993,377.08300000000037,337.6175000000003,273.57649999999995,304.28549999999973,321.4815000000008,312.95550000000026,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5648,E,E,653.1085000000005,651.2729999999992,699.8834999999997,762.6895000000012,945.4570000000003,933.5960000000003,902.6624999999997,823.3185000000011,762.3780000000005,699.5009999999986,681.4359999999994,689.2105,588.4105000000002,790.9205000000003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5650,E,E,375.27949999999976,530.2400000000006,608.0215000000014,611.4625000000005,770.2485000000005,699.9779999999993,457.08500000000083,624.7485,458.90599999999984,458.21099999999984,339.9620000000005,269.6395,297.4014999999997,462.28899999999885,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5656,E,E,433.3770000000003,335.5534999999994,394.1824999999996,412.8965,432.8219999999997,445.84449999999947,348.482,384.7220000000006,313.2870000000004,348.6584999999995,375.08949999999993,342.5145000000004,389.532,382.72250000000054,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5686,E,E,227.86699999999996,259.4615,253.4205,252.2094999999995,294.85400000000027,290.2505000000005,214.22049999999973,248.47650000000027,236.1130000000002,224.5195,206.43200000000041,192.2500000000003,214.2625000000004,205.92,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5689,B,4,379.42949999999945,378.1744999999999,436.36850000000015,461.45099999999985,555.9715000000006,578.2114999999992,390.20300000000003,438.48950000000025,354.8554999999996,324.0790000000005,325.39200000000017,355.45850000000036,368.3995000000001,342.35200000000026,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5696,E,E,146.875,196.10399999999981,196.98400000000026,261.8290000000005,255.54700000000025,301.0985000000005,136.56749999999923,228.1515000000003,173.55250000000018,196.67649999999983,111.99599999999998,163.6809999999995,103.19199999999974,161.8514999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5737,E,E,354.005500000001,331.4895,368.7334999999995,381.08550000000025,424.3644999999996,403.32700000000085,335.4655000000008,353.0365,333.5029999999997,312.5434999999995,291.8474999999996,298.43200000000013,292.7304999999997,294.5949999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5755,E,E,387.5119999999995,453.5074999999995,478.9544999999995,472.6404999999999,561.1214999999997,539.2215000000008,498.25100000000054,499.9609999999997,430.9950000000002,416.6150000000004,419.7235,401.23950000000036,450.8350000000008,426.89500000000015,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5756,E,E,227.02899999999988,231.52750000000043,279.9635000000002,300.89500000000066,287.2279999999992,311.427499999999,262.6189999999997,247.7325000000002,226.96150000000043,250.18450000000038,215.76949999999982,213.6340000000005,221.5485000000001,240.07250000000042,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5771,B,4,139.20800000000014,103.512,134.35399999999998,113.6559999999999,237.50400000000008,582.7285000000003,433.9199999999999,156.47700000000054,93.03650000000003,64.43350000000038,78.40750000000017,104.23100000000002,134.8149999999998,124.1004999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5799,E,E,145.17400000000012,142.09049999999982,157.61849999999984,192.69599999999963,196.86049999999997,206.40100000000027,178.32250000000042,161.11749999999995,176.7130000000002,151.63400000000004,138.33750000000026,158.24850000000012,163.2974999999999,155.75149999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5819,E,E,375.00099999999986,430.25549999999987,423.4069999999999,482.6430000000008,670.8939999999999,568.5975000000002,425.8954999999997,448.972,425.0249999999992,413.60400000000016,365.57350000000014,333.5794999999995,336.3094999999998,472.0059999999997,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5823,E,E,131.77499999999978,123.86300000000021,134.57300000000012,135.3710000000003,147.65350000000015,151.21000000000018,116.9175,125.79650000000008,101.79700000000004,116.23849999999985,102.5140000000001,93.42549999999987,108.35149999999985,119.89049999999992,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5832,E,E,264.9759999999996,163.7875000000004,251.34950000000032,270.17899999999986,294.7845000000001,365.533,281.0200000000001,237.27499999999984,268.6824999999997,259.91949999999974,230.41249999999974,226.6190000000006,172.77600000000018,216.4594999999994,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5835,E,E,208.55849999999884,207.55400000000003,281.1519999999989,265.8294999999993,304.6190000000003,365.96200000000056,319.5479999999997,339.8124999999989,278.85350000000017,285.50799999999987,286.1295000000004,285.2259999999997,282.6425000000005,262.2320000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5838,E,E,162.3790000000001,155.1210000000001,170.34050000000005,172.44250000000028,177.56700000000026,175.87650000000005,162.33300000000006,134.25700000000026,138.24250000000012,113.8165000000003,128.81050000000022,113.76050000000038,123.6730000000003,129.27099999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
